DateKey,Date,Day,DaySuffix,Weekday,WeekDayName,WeekDayName_Short,WeekDayName_FirstLetter,DOWInMonth,DayOfYear,WeekOfMonth,WeekOfYear,Month,MonthName,MonthName_Short,MonthName_FirstLetter,Quarter,QuarterName,Year,MMYYYY,MonthYear,IsWeekend,IsHoliday,HolidayName,SpecialDays,FinancialYear,FinancialQuater,FinancialMonth,FirstDateofYear,LastDateofYear,FirstDateofQuater,LastDateofQuater,FirstDateofMonth,LastDateofMonth,FirstDateofWeek,LastDateofWeek,CurrentYear,CurrentQuater,CurrentMonth,CurrentWeek,CurrentDay
20130331,2013-03-31,31,st,1,Sunday,SUN,S,31,90,6,14,3,March,MAR,M,1,First,2013,032013,2013MAR,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-03-01,2013-03-31,2013-03-31,2013-04-06,-9,-37,-110,-475,-3329
20130401,2013-04-01,1,st,2,Monday,MON,M,1,91,1,14,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-03-31,2013-04-06,-9,-36,-109,-475,-3328
20130402,2013-04-02,2,nd,3,Tuesday,TUE,T,2,92,1,14,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-03-31,2013-04-06,-9,-36,-109,-475,-3327
20130403,2013-04-03,3,rd,4,Wednesday,WED,W,3,93,1,14,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-03-31,2013-04-06,-9,-36,-109,-475,-3326
20130404,2013-04-04,4,th,5,Thursday,THU,T,4,94,1,14,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-03-31,2013-04-06,-9,-36,-109,-475,-3325
20130405,2013-04-05,5,th,6,Friday,FRI,F,5,95,1,14,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-03-31,2013-04-06,-9,-36,-109,-475,-3324
20130406,2013-04-06,6,th,7,Saturday,SAT,S,6,96,1,14,4,April,APR,A,2,second,2013,042013,2013APR,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-03-31,2013-04-06,-9,-36,-109,-475,-3323
20130407,2013-04-07,7,th,1,Sunday,SUN,S,7,97,2,15,4,April,APR,A,2,second,2013,042013,2013APR,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-07,2013-04-13,-9,-36,-109,-474,-3322
20130408,2013-04-08,8,th,2,Monday,MON,M,8,98,2,15,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-07,2013-04-13,-9,-36,-109,-474,-3321
20130409,2013-04-09,9,th,3,Tuesday,TUE,T,9,99,2,15,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-07,2013-04-13,-9,-36,-109,-474,-3320
20130410,2013-04-10,10,th,4,Wednesday,WED,W,10,100,2,15,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-07,2013-04-13,-9,-36,-109,-474,-3319
20130411,2013-04-11,11,th,5,Thursday,THU,T,11,101,2,15,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-07,2013-04-13,-9,-36,-109,-474,-3318
20130412,2013-04-12,12,th,6,Friday,FRI,F,12,102,2,15,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-07,2013-04-13,-9,-36,-109,-474,-3317
20130413,2013-04-13,13,th,7,Saturday,SAT,S,13,103,2,15,4,April,APR,A,2,second,2013,042013,2013APR,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-07,2013-04-13,-9,-36,-109,-474,-3316
20130414,2013-04-14,14,th,1,Sunday,SUN,S,14,104,3,16,4,April,APR,A,2,second,2013,042013,2013APR,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-14,2013-04-20,-9,-36,-109,-473,-3315
20130415,2013-04-15,15,th,2,Monday,MON,M,15,105,3,16,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-14,2013-04-20,-9,-36,-109,-473,-3314
20130416,2013-04-16,16,th,3,Tuesday,TUE,T,16,106,3,16,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-14,2013-04-20,-9,-36,-109,-473,-3313
20130417,2013-04-17,17,th,4,Wednesday,WED,W,17,107,3,16,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-14,2013-04-20,-9,-36,-109,-473,-3312
20130418,2013-04-18,18,th,5,Thursday,THU,T,18,108,3,16,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-14,2013-04-20,-9,-36,-109,-473,-3311
20130419,2013-04-19,19,th,6,Friday,FRI,F,19,109,3,16,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-14,2013-04-20,-9,-36,-109,-473,-3310
20130420,2013-04-20,20,th,7,Saturday,SAT,S,20,110,3,16,4,April,APR,A,2,second,2013,042013,2013APR,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-14,2013-04-20,-9,-36,-109,-473,-3309
20130421,2013-04-21,21,st,1,Sunday,SUN,S,21,111,4,17,4,April,APR,A,2,second,2013,042013,2013APR,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-21,2013-04-27,-9,-36,-109,-472,-3308
20130422,2013-04-22,22,nd,2,Monday,MON,M,22,112,4,17,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-21,2013-04-27,-9,-36,-109,-472,-3307
20130423,2013-04-23,23,rd,3,Tuesday,TUE,T,23,113,4,17,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-21,2013-04-27,-9,-36,-109,-472,-3306
20130424,2013-04-24,24,th,4,Wednesday,WED,W,24,114,4,17,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-21,2013-04-27,-9,-36,-109,-472,-3305
20130425,2013-04-25,25,th,5,Thursday,THU,T,25,115,4,17,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-21,2013-04-27,-9,-36,-109,-472,-3304
20130426,2013-04-26,26,th,6,Friday,FRI,F,26,116,4,17,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-21,2013-04-27,-9,-36,-109,-472,-3303
20130427,2013-04-27,27,th,7,Saturday,SAT,S,27,117,4,17,4,April,APR,A,2,second,2013,042013,2013APR,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-21,2013-04-27,-9,-36,-109,-472,-3302
20130428,2013-04-28,28,th,1,Sunday,SUN,S,28,118,5,18,4,April,APR,A,2,second,2013,042013,2013APR,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-28,2013-05-04,-9,-36,-109,-471,-3301
20130429,2013-04-29,29,th,2,Monday,MON,M,29,119,5,18,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-28,2013-05-04,-9,-36,-109,-471,-3300
20130430,2013-04-30,30,th,3,Tuesday,TUE,T,30,120,5,18,4,April,APR,A,2,second,2013,042013,2013APR,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-04-01,2013-04-30,2013-04-28,2013-05-04,-9,-36,-109,-471,-3299
20130501,2013-05-01,1,st,4,Wednesday,WED,W,1,121,1,18,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-04-28,2013-05-04,-9,-36,-108,-471,-3298
20130502,2013-05-02,2,nd,5,Thursday,THU,T,2,122,1,18,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-04-28,2013-05-04,-9,-36,-108,-471,-3297
20130503,2013-05-03,3,rd,6,Friday,FRI,F,3,123,1,18,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-04-28,2013-05-04,-9,-36,-108,-471,-3296
20130504,2013-05-04,4,th,7,Saturday,SAT,S,4,124,1,18,5,May,MAY,M,2,second,2013,052013,2013MAY,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-04-28,2013-05-04,-9,-36,-108,-471,-3295
20130505,2013-05-05,5,th,1,Sunday,SUN,S,5,125,2,19,5,May,MAY,M,2,second,2013,052013,2013MAY,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-05,2013-05-11,-9,-36,-108,-470,-3294
20130506,2013-05-06,6,th,2,Monday,MON,M,6,126,2,19,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-05,2013-05-11,-9,-36,-108,-470,-3293
20130507,2013-05-07,7,th,3,Tuesday,TUE,T,7,127,2,19,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-05,2013-05-11,-9,-36,-108,-470,-3292
20130508,2013-05-08,8,th,4,Wednesday,WED,W,8,128,2,19,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-05,2013-05-11,-9,-36,-108,-470,-3291
20130509,2013-05-09,9,th,5,Thursday,THU,T,9,129,2,19,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-05,2013-05-11,-9,-36,-108,-470,-3290
20130510,2013-05-10,10,th,6,Friday,FRI,F,10,130,2,19,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-05,2013-05-11,-9,-36,-108,-470,-3289
20130511,2013-05-11,11,th,7,Saturday,SAT,S,11,131,2,19,5,May,MAY,M,2,second,2013,052013,2013MAY,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-05,2013-05-11,-9,-36,-108,-470,-3288
20130512,2013-05-12,12,th,1,Sunday,SUN,S,12,132,3,20,5,May,MAY,M,2,second,2013,052013,2013MAY,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-12,2013-05-18,-9,-36,-108,-469,-3287
20130513,2013-05-13,13,th,2,Monday,MON,M,13,133,3,20,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-12,2013-05-18,-9,-36,-108,-469,-3286
20130514,2013-05-14,14,th,3,Tuesday,TUE,T,14,134,3,20,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-12,2013-05-18,-9,-36,-108,-469,-3285
20130515,2013-05-15,15,th,4,Wednesday,WED,W,15,135,3,20,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-12,2013-05-18,-9,-36,-108,-469,-3284
20130516,2013-05-16,16,th,5,Thursday,THU,T,16,136,3,20,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-12,2013-05-18,-9,-36,-108,-469,-3283
20130517,2013-05-17,17,th,6,Friday,FRI,F,17,137,3,20,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-12,2013-05-18,-9,-36,-108,-469,-3282
20130518,2013-05-18,18,th,7,Saturday,SAT,S,18,138,3,20,5,May,MAY,M,2,second,2013,052013,2013MAY,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-12,2013-05-18,-9,-36,-108,-469,-3281
20130519,2013-05-19,19,th,1,Sunday,SUN,S,19,139,4,21,5,May,MAY,M,2,second,2013,052013,2013MAY,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-19,2013-05-25,-9,-36,-108,-468,-3280
20130520,2013-05-20,20,th,2,Monday,MON,M,20,140,4,21,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-19,2013-05-25,-9,-36,-108,-468,-3279
20130521,2013-05-21,21,st,3,Tuesday,TUE,T,21,141,4,21,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-19,2013-05-25,-9,-36,-108,-468,-3278
20130522,2013-05-22,22,nd,4,Wednesday,WED,W,22,142,4,21,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-19,2013-05-25,-9,-36,-108,-468,-3277
20130523,2013-05-23,23,rd,5,Thursday,THU,T,23,143,4,21,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-19,2013-05-25,-9,-36,-108,-468,-3276
20130524,2013-05-24,24,th,6,Friday,FRI,F,24,144,4,21,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-19,2013-05-25,-9,-36,-108,-468,-3275
20130525,2013-05-25,25,th,7,Saturday,SAT,S,25,145,4,21,5,May,MAY,M,2,second,2013,052013,2013MAY,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-19,2013-05-25,-9,-36,-108,-468,-3274
20130526,2013-05-26,26,th,1,Sunday,SUN,S,26,146,5,22,5,May,MAY,M,2,second,2013,052013,2013MAY,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-26,2013-06-01,-9,-36,-108,-467,-3273
20130527,2013-05-27,27,th,2,Monday,MON,M,27,147,5,22,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-26,2013-06-01,-9,-36,-108,-467,-3272
20130528,2013-05-28,28,th,3,Tuesday,TUE,T,28,148,5,22,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-26,2013-06-01,-9,-36,-108,-467,-3271
20130529,2013-05-29,29,th,4,Wednesday,WED,W,29,149,5,22,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-26,2013-06-01,-9,-36,-108,-467,-3270
20130530,2013-05-30,30,th,5,Thursday,THU,T,30,150,5,22,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-26,2013-06-01,-9,-36,-108,-467,-3269
20130531,2013-05-31,31,st,6,Friday,FRI,F,31,151,5,22,5,May,MAY,M,2,second,2013,052013,2013MAY,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-05-01,2013-05-31,2013-05-26,2013-06-01,-9,-36,-108,-467,-3268
20130601,2013-06-01,1,st,7,Saturday,SAT,S,1,152,1,22,6,June,JUN,J,2,second,2013,062013,2013JUN,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-05-26,2013-06-01,-9,-36,-107,-467,-3267
20130602,2013-06-02,2,nd,1,Sunday,SUN,S,2,153,2,23,6,June,JUN,J,2,second,2013,062013,2013JUN,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-02,2013-06-08,-9,-36,-107,-466,-3266
20130603,2013-06-03,3,rd,2,Monday,MON,M,3,154,2,23,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-02,2013-06-08,-9,-36,-107,-466,-3265
20130604,2013-06-04,4,th,3,Tuesday,TUE,T,4,155,2,23,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-02,2013-06-08,-9,-36,-107,-466,-3264
20130605,2013-06-05,5,th,4,Wednesday,WED,W,5,156,2,23,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-02,2013-06-08,-9,-36,-107,-466,-3263
20130606,2013-06-06,6,th,5,Thursday,THU,T,6,157,2,23,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-02,2013-06-08,-9,-36,-107,-466,-3262
20130607,2013-06-07,7,th,6,Friday,FRI,F,7,158,2,23,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-02,2013-06-08,-9,-36,-107,-466,-3261
20130608,2013-06-08,8,th,7,Saturday,SAT,S,8,159,2,23,6,June,JUN,J,2,second,2013,062013,2013JUN,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-02,2013-06-08,-9,-36,-107,-466,-3260
20130609,2013-06-09,9,th,1,Sunday,SUN,S,9,160,3,24,6,June,JUN,J,2,second,2013,062013,2013JUN,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-09,2013-06-15,-9,-36,-107,-465,-3259
20130610,2013-06-10,10,th,2,Monday,MON,M,10,161,3,24,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-09,2013-06-15,-9,-36,-107,-465,-3258
20130611,2013-06-11,11,th,3,Tuesday,TUE,T,11,162,3,24,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-09,2013-06-15,-9,-36,-107,-465,-3257
20130612,2013-06-12,12,th,4,Wednesday,WED,W,12,163,3,24,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-09,2013-06-15,-9,-36,-107,-465,-3256
20130613,2013-06-13,13,th,5,Thursday,THU,T,13,164,3,24,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-09,2013-06-15,-9,-36,-107,-465,-3255
20130614,2013-06-14,14,th,6,Friday,FRI,F,14,165,3,24,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-09,2013-06-15,-9,-36,-107,-465,-3254
20130615,2013-06-15,15,th,7,Saturday,SAT,S,15,166,3,24,6,June,JUN,J,2,second,2013,062013,2013JUN,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-09,2013-06-15,-9,-36,-107,-465,-3253
20130616,2013-06-16,16,th,1,Sunday,SUN,S,16,167,4,25,6,June,JUN,J,2,second,2013,062013,2013JUN,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-16,2013-06-22,-9,-36,-107,-464,-3252
20130617,2013-06-17,17,th,2,Monday,MON,M,17,168,4,25,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-16,2013-06-22,-9,-36,-107,-464,-3251
20130618,2013-06-18,18,th,3,Tuesday,TUE,T,18,169,4,25,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-16,2013-06-22,-9,-36,-107,-464,-3250
20130619,2013-06-19,19,th,4,Wednesday,WED,W,19,170,4,25,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-16,2013-06-22,-9,-36,-107,-464,-3249
20130620,2013-06-20,20,th,5,Thursday,THU,T,20,171,4,25,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-16,2013-06-22,-9,-36,-107,-464,-3248
20130621,2013-06-21,21,st,6,Friday,FRI,F,21,172,4,25,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-16,2013-06-22,-9,-36,-107,-464,-3247
20130622,2013-06-22,22,nd,7,Saturday,SAT,S,22,173,4,25,6,June,JUN,J,2,second,2013,062013,2013JUN,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-16,2013-06-22,-9,-36,-107,-464,-3246
20130623,2013-06-23,23,rd,1,Sunday,SUN,S,23,174,5,26,6,June,JUN,J,2,second,2013,062013,2013JUN,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-23,2013-06-29,-9,-36,-107,-463,-3245
20130624,2013-06-24,24,th,2,Monday,MON,M,24,175,5,26,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-23,2013-06-29,-9,-36,-107,-463,-3244
20130625,2013-06-25,25,th,3,Tuesday,TUE,T,25,176,5,26,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-23,2013-06-29,-9,-36,-107,-463,-3243
20130626,2013-06-26,26,th,4,Wednesday,WED,W,26,177,5,26,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-23,2013-06-29,-9,-36,-107,-463,-3242
20130627,2013-06-27,27,th,5,Thursday,THU,T,27,178,5,26,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-23,2013-06-29,-9,-36,-107,-463,-3241
20130628,2013-06-28,28,th,6,Friday,FRI,F,28,179,5,26,6,June,JUN,J,2,second,2013,062013,2013JUN,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-23,2013-06-29,-9,-36,-107,-463,-3240
20130629,2013-06-29,29,th,7,Saturday,SAT,S,29,180,5,26,6,June,JUN,J,2,second,2013,062013,2013JUN,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-23,2013-06-29,-9,-36,-107,-463,-3239
20130630,2013-06-30,30,th,1,Sunday,SUN,S,30,181,6,27,6,June,JUN,J,2,second,2013,062013,2013JUN,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-06-01,2013-06-30,2013-06-30,2013-07-06,-9,-36,-107,-462,-3238
20130701,2013-07-01,1,st,2,Monday,MON,M,1,182,1,27,7,July,JUL,J,3,third,2013,072013,2013JUL,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-07-01,2013-07-31,2013-06-30,2013-07-06,-9,-35,-106,-462,-3237
